strategy,test,target1,target2,attr1,attr2
bert_last_CLS,weat7,0.0007763672211917599,9.780332483245065e-05,8.112114967856843e-05,9.976809387497259e-05
bert_last_sws_avg,weat7,0.0006622547661302724,0.02061385571616781,0.01283263404390828,0.012896390846474882
bert_last_sws_first,weat7,0.004778222031283343,0.004149733638722437,0.0052810488211769225,0.006536010969773328
fasttext,weat7,0.013353493350040687,0.01650149397114565,0.013233226898670227,0.007931714116704883
bert_0_sws_avg,weat8,0.007843518423193514,0.10205750974078934,0.04311828180895547,0.045245816644307116
bert_0_sws_first,weat8,0.0027216467850659644,0.0038990530086261926,0.015125072058927588,0.01614325953111861
bert_2nd_last_sws_avg,weat8,3.594740622315261e-05,0.0013134889691947015,0.0007831579843162013,0.0007473502890026023
bert_2nd_last_sws_first,weat8,0.00015492635196212562,0.00024019359594334308,0.0003258614011159232,0.0006285718975422156
bert_all_sws_avg,weat8,0.0007034722826668173,0.027077534744065494,0.012301757572642782,0.011978328327202395
bert_all_sws_first,weat8,0.0014820649809164856,0.0015882395732437777,0.005044443181487758,0.004251039337784181
bert_last_CLS,weat8,0.00013784093575942982,9.780332483245065e-05,8.112114967856843e-05,9.976809387497259e-05
bert_last_sws_avg,weat8,0.00045438181289376306,0.02061385571616781,0.01283263404390828,0.012896390846474882
bert_last_sws_first,weat8,0.0015799996899916434,0.004149733638722437,0.0052810488211769225,0.006536010969773328
fasttext,weat8,0.02243935266723084,0.01650149397114565,0.013233226898670227,0.007931714116704883
bert_0_sws_avg,weat9,0.0033624952241580884,0.06884831942994328,0.008915498839586814,0.004164929440951002
bert_0_sws_first,weat9,0.0018187151852544989,0.0016093379949359905,0.03487700320023391,0.003695033374779101
bert_2nd_last_sws_avg,weat9,5.345916315934029e-05,0.0010120079514273344,4.005513461262427e-05,2.2288498435240277e-05
bert_2nd_last_sws_first,weat9,4.170080357559626e-05,0.00013716654848863706,0.0003524103745689151,0.0002449854450496429
bert_all_sws_avg,weat9,0.0002924442951815694,0.022994384961489537,0.000941184336957084,0.0004361188747087494
bert_all_sws_first,weat9,0.0007263651088334228,0.0008757211467622673,0.006983630047437915,0.00247861102292929
bert_last_CLS,weat9,5.4734123395189955e-05,8.647257869471096e-05,4.070776832918044e-05,6.477733908981235e-05
bert_last_sws_avg,weat9,0.0005660055543944951,0.015204233528496848,0.0005046347355525296,0.00029562949198684216
bert_last_sws_first,weat9,0.0005808152435361318,0.0015191083948084584,0.003512385629087043,0.0038183761862652355
fasttext,weat9,0.006890454033220227,0.012465686231805365,0.00486235530863528,0.010089162977010326
