strategy,test,target1,target2,attr1,attr2
bert_all_sws_first,weat7,0.005534570284504236,0.011067875479128856,0.006657216495578175,0.012651383389012177
bert_last_CLS,weat7,0.00018889868358565594,0.00013686904219480415,0.0001646814237566462,0.00019027404873050494
bert_last_sws_avg,weat7,0.0009848022287451263,0.0007194022321060931,0.02951371561682469,0.03243400298759737
bert_last_sws_first,weat7,0.006537487478135371,0.01033653197090743,0.00899492726554885,0.015393614874149688
fasttext,weat7,0.027738955363039348,0.019722406244854312,0.016233746701086908,0.03368395529118975
bert_0_sws_avg,weat8,0.0008281414600077605,0.00428999298557129,0.12962181652590865,0.1433200417036043
bert_0_sws_first,weat8,0.05550492000859786,0.05830304059476289,0.03224882904714557,0.06691090224384881
bert_2nd_last_sws_avg,weat8,1.0840095692862025e-05,4.173946475853108e-05,0.0022965851504588974,0.0024596472120257487
bert_2nd_last_sws_first,weat8,0.0006748023652229391,0.0005921344549590258,0.0005563926467556479,0.001029733561641247
bert_all_sws_avg,weat8,0.00012941506277164492,0.0009128662061288511,0.033079624775724785,0.03638135871148604
bert_all_sws_first,weat8,0.01219671955625563,0.011067875479128856,0.006657216495578175,0.012651383389012177
bert_last_CLS,weat8,0.000246106146094977,0.00013686904219480415,0.0001646814237566462,0.00019027404873050494
bert_last_sws_avg,weat8,0.00013276037380524516,0.0007194022321060931,0.02951371561682469,0.03243400298759737
bert_last_sws_first,weat8,0.011263248564090656,0.01033653197090743,0.00899492726554885,0.015393614874149688
fasttext,weat8,0.053574648311058425,0.019722406244854312,0.016233746701086908,0.03368395529118975
bert_0_sws_avg,weat9,0.00012287715149139015,0.00027258343398181854,0.018453011130907672,0.02144908773092701
bert_0_sws_first,weat9,0.018381130408677435,0.037998990086066844,0.06974992297407702,0.07564040352925047
bert_2nd_last_sws_avg,weat9,1.7666247067578683e-06,4.687160477010756e-06,0.00016750403410128146,0.000241185800058582
bert_2nd_last_sws_first,weat9,0.0002503932434550107,0.00036883301941078423,0.0004560736658959383,0.0004684756892787427
bert_all_sws_avg,weat9,1.8668648555164232e-05,5.064200117410169e-05,0.0030847658018916457,0.003689557000386517
bert_all_sws_first,weat9,0.004281080788292692,0.008689936673256383,0.013583317745022132,0.015630839799294912
bert_last_CLS,weat9,0.00010190262897705611,6.244200007200395e-05,9.293182326082127e-05,0.000179029401837778
bert_last_sws_avg,weat9,3.6474713583575594e-05,5.531151760599856e-05,0.001602070010530679,0.0023327224780351494
bert_last_sws_first,weat9,0.0031990476698853455,0.006380636690958544,0.007499934574497686,0.009412104995097204
fasttext,weat9,0.018269688962753338,0.01053369135167319,0.011348555431005963,0.028587756157010195
