strategy,test,target1,target2,attr1,attr2
bert_0_sws_avg,weat6,0.005976542031475319,0.12468161973897686,0.134897056346018,0.15258353245871964
bert_0_sws_first,weat6,0.0016569095577817442,0.02147382354382447,0.03253584602959993,0.08454268254062522
bert_2nd_last_sws_avg,weat6,9.965633171314275e-05,0.002842333469467072,0.0035661882941836753,0.003626970640801579
bert_2nd_last_sws_first,weat6,0.00031446559607119305,0.0007989033800535416,0.00220244749029629,0.003425194446269869
bert_all_sws_avg,weat6,0.0015743392417084349,0.03971498445869203,0.04157034081887908,0.04060379854730926
bert_all_sws_first,weat6,0.0009596979151559098,0.006388437591877514,0.009674495875338161,0.022904932949304964
bert_last_CLS,weat6,5.945857296837353e-05,0.00018830047507322113,6.747886982713867e-05,0.0001939388205936672
bert_last_sws_avg,weat6,0.0015690467719968047,0.05007511722571523,0.05722564245508312,0.0569909580627816
bert_last_sws_first,weat6,0.005981777569680681,0.017592963097719842,0.04028068347710117,0.04819761117691877
fasttext,weat6,0.007181036730297208,0.01129748263624381,0.019474000052771917,0.02815168285439033
bert_0_sws_avg,weat7,4.541012512976085e-05,0.001167399325299872,0.1280404148836469,0.11054488283908308
bert_0_sws_first,weat7,0.0033341096647309817,0.015591519407114661,0.04098633237172375,0.02232401284090659
bert_2nd_last_sws_avg,weat7,2.136330237634779e-06,1.3444217875448787e-05,0.0030398014445553057,0.0028924106684294817
bert_2nd_last_sws_first,weat7,0.0009111570389070893,0.00080865706859763,0.0026447323082184246,0.0023985114370633927
bert_all_sws_avg,weat7,1.3354964812818977e-05,0.00018383435801446553,0.03589996208048304,0.03021846718464685
bert_all_sws_first,weat7,0.002104709040501263,0.004932531692572978,0.014344234169266442,0.01033229110456611
bert_last_CLS,weat7,4.521773573368306e-05,0.00022754658690463144,0.00010231960819121586,8.933106230186014e-05
bert_last_sws_avg,weat7,4.778272992225924e-05,0.0002067511899301574,0.0419477658960786,0.037464646104562224
bert_last_sws_first,weat7,0.014267027072359084,0.014375137412245612,0.033503754197856145,0.03347224893804356
fasttext,weat7,0.00983020442321643,0.015036706986373652,0.03334181665746701,0.029460415224998125
bert_0_sws_avg,weat8,0.11310460920836572,0.001167399325299872,0.1280404148836469,0.11054488283908308
bert_0_sws_first,weat8,0.01376671182217703,0.015591519407114661,0.04098633237172375,0.02232401284090659
bert_2nd_last_sws_avg,weat8,0.00341355775181552,1.3444217875448787e-05,0.0030398014445553057,0.0028924106684294817
bert_2nd_last_sws_first,weat8,0.001967068398195213,0.00080865706859763,0.0026447323082184246,0.0023985114370633927
bert_all_sws_avg,weat8,0.05177897495357105,0.00018383435801446553,0.03589996208048304,0.03021846718464685
bert_all_sws_first,weat8,0.012311171945687007,0.004932531692572978,0.014344234169266442,0.01033229110456611
bert_last_CLS,weat8,0.0015016167403276138,0.00022754658690463144,0.00010231960819121586,8.933106230186014e-05
bert_last_sws_avg,weat8,0.08243715086114019,0.0002067511899301574,0.0419477658960786,0.037464646104562224
bert_last_sws_first,weat8,0.05711278328119701,0.014375137412245612,0.033503754197856145,0.03347224893804356
fasttext,weat8,0.016803307482603332,0.015036706986373652,0.03334181665746701,0.029460415224998125
bert_0_sws_avg,weat9,0.0006775541380975039,0.008554822482153451,0.0002868165551942634,0.09632438983329862
bert_0_sws_first,weat9,0.04584110084753454,0.04798988072294716,0.039356152171811015,0.06435786442368573
bert_2nd_last_sws_avg,weat9,1.0756844980355573e-05,9.574612436279911e-05,5.272396569302636e-06,0.0016371293148367428
bert_2nd_last_sws_first,weat9,0.0014538598420936186,0.001032559118742536,0.0007037141236276628,0.002850278307083478
bert_all_sws_avg,weat9,0.00012131054671647765,0.0017932337441644113,5.428767980038796e-05,0.023996176883452566
bert_all_sws_first,weat9,0.011368385699814628,0.011971399696346516,0.008817583195749028,0.017271031821188446
bert_last_CLS,weat9,5.351492667392326e-05,0.0001246079967721142,4.0464362614740586e-05,4.7357297774481024e-05
bert_last_sws_avg,weat9,0.00016258947474248676,0.0014640738868551468,7.79970068627354e-05,0.02491198088426763
bert_last_sws_first,weat9,0.021974733965185466,0.015428479314400893,0.006687336645521591,0.03892330440010829
fasttext,weat9,0.021489758600430495,0.02704240894980538,0.013946047442525483,0.01947553516248569
