strategy,test,target1,target2,attr1,attr2
bert_last_sws_avg,weat7,0.026153751586498318,0.01042125177379317,0.013250381619218918,0.009038287273426374
bert_last_sws_first,weat7,0.019651114970630053,0.018368740320959306,0.01416889811476233,0.009012792770800178
fasttext,weat7,0.011450021195996318,0.015679562588732203,0.02553525611196419,0.03468036793615702
bert_0_sws_avg,weat8,0.0333042626227929,0.016271941317097468,0.024517535618508307,0.0211597480393245
bert_0_sws_first,weat8,0.01237487162270629,0.012963450101833671,0.020821566461977338,0.011731894600250328
bert_2nd_last_sws_avg,weat8,0.0013804774950000227,0.0005395315079254507,0.000743087546097191,0.00046785320178668334
bert_2nd_last_sws_first,weat8,0.0016572882993025986,0.0014841692002762297,0.0008409253439955461,0.0005590248569072935
bert_all_sws_avg,weat8,0.018028342425247208,0.007857119206648477,0.00857304309682651,0.006878529418135287
bert_all_sws_first,weat8,0.012101592434799495,0.009530480587443471,0.008817966461072668,0.006634814167949275
bert_last_CLS,weat8,0.0015732558629590935,0.0008115159126642517,0.00023779362032415728,0.00022056119754953855
bert_last_sws_avg,weat8,0.029633882432392223,0.01042125177379317,0.013250381619218918,0.009038287273426374
bert_last_sws_first,weat8,0.02090202307785895,0.018368740320959306,0.01416889811476233,0.009012792770800178
fasttext,weat8,0.019363354950589357,0.015679562588732203,0.02553525611196419,0.03468036793615702
bert_0_sws_avg,weat9,0.06327532341775952,0.059549445200405435,0.055163444786362384,0.05703281814450514
bert_0_sws_first,weat9,0.005438249096312297,0.053829447698821385,0.018411653688589942,0.02461846450685585
bert_2nd_last_sws_avg,weat9,0.001086414501800652,0.0012744337422413263,0.0009140518818549373,0.000996904348728753
bert_2nd_last_sws_first,weat9,0.001032673324429741,0.0014098426181404099,0.0005173828360309644,0.0021725030936949274
bert_all_sws_avg,weat9,0.014522562488625877,0.016219807899049952,0.016135837645752087,0.014790022578447148
bert_all_sws_first,weat9,0.003827672814176673,0.02020659824296194,0.006880455874009304,0.01310151231146631
bert_last_CLS,weat9,8.676844887485738e-05,0.0009672044311723909,0.0003583416356185952,0.0010729752859957582
bert_last_sws_avg,weat9,0.023077527198017967,0.027815358235871567,0.017211033956419902,0.016795470849632246
bert_last_sws_first,weat9,0.014162392948979663,0.02453057130660792,0.009662421555163192,0.013882960118979019
fasttext,weat9,0.01765040986387933,0.031682229897103655,0.014126156951736014,0.014358776807536798
