strategy,test,target1,target2,attr1,attr2
bert_all_sws_first,weat7,0.0038391765551073417,0.005532596588618977,0.00811127609936299,0.0093866562901631
bert_last_CLS,weat7,0.00010479849304215159,0.00014862857243613952,5.257249663170998e-05,0.0003744840026386914
bert_last_sws_avg,weat7,0.0009878785526713253,0.0001206800172483492,0.0014336130762485004,0.0011205540216963107
bert_last_sws_first,weat7,0.00257249932915346,0.003610003805471656,0.007159696728439883,0.007569241802644312
fasttext,weat7,0.021970059598286316,0.027116322014943836,0.04178497612365638,0.05538689056739846
bert_0_sws_avg,weat8,0.0005583203325504886,0.0009015967486571582,0.009555268414944543,0.00965922411591547
bert_0_sws_first,weat8,0.040928595432677906,0.02367642792123988,0.03437220844506024,0.04133816362434317
bert_2nd_last_sws_avg,weat8,8.726251042915772e-06,9.77663326080273e-06,7.364913941949656e-05,0.00010450435604307515
bert_2nd_last_sws_first,weat8,0.000555881886911628,0.0002420410180612228,0.00046431743115710205,0.00043917357274739173
bert_all_sws_avg,weat8,0.00011213889719867647,0.00017632697179049904,0.0016531781094770732,0.0016445263587894527
bert_all_sws_first,weat8,0.009216781455601203,0.005532596588618977,0.00811127609936299,0.0093866562901631
bert_last_CLS,weat8,0.000467171559286602,0.00014862857243613952,5.257249663170998e-05,0.0003744840026386914
bert_last_sws_avg,weat8,0.0001476669511217412,0.0001206800172483492,0.0014336130762485004,0.0011205540216963107
bert_last_sws_first,weat8,0.007885343929426962,0.003610003805471656,0.007159696728439883,0.007569241802644312
fasttext,weat8,0.01945431536916085,0.027116322014943836,0.04178497612365638,0.05538689056739846
bert_0_sws_avg,weat9,0.0060826882827393226,0.0006860100733477256,0.015908560514476842,0.0008776029605666679
bert_0_sws_first,weat9,0.0196627256315072,0.05569456794041203,0.0012935985458171287,0.0253967221721939
bert_2nd_last_sws_avg,weat9,8.310907204472937e-05,7.1628495482086115e-06,0.0002040745753272483,1.0621473767830956e-05
bert_2nd_last_sws_first,weat9,0.00018961872396728902,0.0004582508430573154,0.00016902774087059573,0.00022094354961346558
bert_all_sws_avg,weat9,0.0016647470974951314,0.00014471441106508805,0.0028869851326162313,0.0001836729777338687
bert_all_sws_first,weat9,0.004934371124462252,0.013526882316001727,0.0005352187620977563,0.006003053491884494
bert_last_CLS,weat9,5.006465823774959e-05,5.106619766163634e-05,2.0227466519132788e-05,1.8427148584935654e-05
bert_last_sws_avg,weat9,0.0013790039947206001,9.69094377201613e-05,0.0013908709136572937,8.391337424513944e-05
bert_last_sws_first,weat9,0.0030168484905160205,0.008212427859962903,0.002286246034209859,0.003253661976995796
fasttext,weat9,0.021381612872627236,0.036794288570807784,0.022649426609351066,0.00915848044576866
