strategy,test,target1,target2,attr1,attr2
bert_0_sws_first,weat7,0.019684716300772846,0.04042997459972289,0.049856284519699534,0.0460850799397422
bert_2nd_last_sws_avg,weat7,5.552831489670749e-05,0.002660648656281367,0.001316975069600414,0.0008763229081233722
bert_2nd_last_sws_first,weat7,0.00021090073447655898,0.0015232470024381557,0.0006425984062009451,0.0006702126418236444
bert_all_sws_avg,weat7,0.0009410490807163825,0.035304309770305575,0.026337090777107525,0.020128066298346247
bert_all_sws_first,weat7,0.003658522723002972,0.014795632089130907,0.010785789973915636,0.00915099143478084
bert_last_CLS,weat7,0.00012518523435353665,0.0008685413355191784,0.00018739280942975397,5.898599421601932e-05
bert_last_sws_avg,weat7,0.0006380836041519628,0.03437042565617738,0.0199242109500974,0.015164285053627722
bert_last_sws_first,weat7,0.002905420436538505,0.014984623725378208,0.011272550678769018,0.011611663378847423
fasttext,weat7,0.008738765560157399,0.01824346614910532,0.026887459673533533,0.02400731714072875
bert_0_sws_avg,weat8,0.007052966393684701,0.10596605540509431,0.09728950438384185,0.08077406721189735
bert_0_sws_first,weat8,0.026800879650282845,0.04042997459972289,0.049856284519699534,0.0460850799397422
bert_2nd_last_sws_avg,weat8,9.373895500866876e-05,0.002660648656281367,0.001316975069600414,0.0008763229081233722
bert_2nd_last_sws_first,weat8,0.00041641497481349434,0.0015232470024381557,0.0006425984062009451,0.0006702126418236444
bert_all_sws_avg,weat8,0.0012791045662857478,0.035304309770305575,0.026337090777107525,0.020128066298346247
bert_all_sws_first,weat8,0.0068395876470121976,0.014795632089130907,0.010785789973915636,0.00915099143478084
bert_last_CLS,weat8,0.00019275752157538618,0.0008685413355191784,0.00018739280942975397,5.898599421601932e-05
bert_last_sws_avg,weat8,0.00109425832937066,0.03437042565617738,0.0199242109500974,0.015164285053627722
bert_last_sws_first,weat8,0.006715236049074696,0.014984623725378208,0.011272550678769018,0.011611663378847423
fasttext,weat8,0.037832970291303794,0.01824346614910532,0.026887459673533533,0.02400731714072875
bert_0_sws_avg,weat9,0.12726199817326267,0.14337563238101034,0.07001383825595829,0.031578080230493674
bert_0_sws_first,weat9,0.008477042037230265,0.11652490388058354,0.06489275033852368,0.08761335447291568
bert_2nd_last_sws_avg,weat9,0.0035288216066071956,0.003784464753922585,0.0007404535282989196,0.0002561938650390747
bert_2nd_last_sws_first,weat9,0.0016664204566718122,0.0028990223928777713,0.0004678675647857245,0.0009461540516486975
bert_all_sws_avg,weat9,0.04908113594015061,0.05349573468869926,0.014087824501481291,0.006479097469165011
bert_all_sws_first,weat9,0.009572986455512744,0.0352204029560553,0.01146797826765682,0.01900562412118974
bert_last_CLS,weat9,0.0009220281527399006,0.0014185840617858179,0.00017605666861979536,6.757136334000994e-05
bert_last_sws_avg,weat9,0.03958266321130947,0.040475482984333365,0.008181805651583074,0.0031778249015818874
bert_last_sws_first,weat9,0.011963757552385428,0.028937856941317577,0.007233257764888729,0.013843052333059103
fasttext,weat9,0.01602239443511704,0.04587618713007897,0.03922873162205759,0.03638042100721067
